Architecture,Hidden Nodes,Final Train Accuracy,Final Test Accuracy,Convergence Epoch,Training Time,Train Losses,Test Losses,Train Accuracies,Test Accuracies
"[4, 4, 3]",4,0.8074074074074075,0.4666666666666667,200,0.03122687339782715,"[0.7409412760259874, 0.7346227225942851, 0.7259154522721446, 0.7153776747089257, 0.7035635538430927, 0.6909988015465846, 0.6781605229675712, 0.6654615105434768, 0.6532394143386531, 0.6417511718471278, 0.6311727743416908, 0.6216039749903292, 0.6130770521484933, 0.6055683731566744, 0.5990113515292668, 0.5933094694557413, 0.5883482966500393, 0.5840057888107497, 0.5801605073494558, 0.5766977040035509, 0.5735134292047823, 0.5705169489981475, 0.5676318064896675, 0.5647958617370478, 0.5619606097995119, 0.5590900273156024, 0.5561591452654988, 0.5531524965700342, 0.550062545359079, 0.5468881711706014, 0.5436332556511091, 0.5403054004319512, 0.536914791413034, 0.5334732153746441, 0.5299932285017834, 0.5264874721103424, 0.5229681279115177, 0.5194465030566502, 0.5159327336670144, 0.5124355944098129, 0.5089624008676096, 0.50551899095578, 0.5021097714871341, 0.49873781617929164, 0.49540500194654513, 0.49211217118841805, 0.4888593089338763, 0.4856457250581847, 0.48247023328463, 0.4793313202407234, 0.47622729938867847, 0.4731564461338269, 0.4701171117855395, 0.4671078152694957, 0.4641273125461725, 0.4611746445671747, 0.45824916529625676, 0.45535055184047835, 0.4524787990893877, 0.44963420146121047, 0.4468173244226681, 0.4440289684032022, 0.44127012758609224, 0.4385419458493372, 0.43584567186868095, 0.4331826151027597, 0.4305541040730328, 0.4279614480435014, 0.4254059029091933, 0.42288864182732094, 0.42041073087762654, 0.41797310982310926, 0.4155765778613466, 0.41322178411049343, 0.4109092224618213, 0.4086392303502949, 0.40641199094331254, 0.40422753822194746, 0.40208576442512817, 0.3999864293413691, 0.3979291709611721, 0.3959135170424986, 0.39393889718847797, 0.39200465508783966, 0.39011006062186865, 0.38825432159484574, 0.3864365948961919, 0.38465599695053043, 0.38291161335561846, 0.3812025076469262, 0.379527729161171, 0.37788631999924993, 0.37627732111182843, 0.3746997775486004, 0.3731527429253226, 0.3716352831715967, 0.37014647962757735, 0.36868543155984734, 0.36725125816620136, 0.3658431001365336, 0.36446012083294643, 0.36310150714704065, 0.3617664700865146, 0.3604542451370459, 0.3591640924392359, 0.3578952968144051, 0.3566471676674056, 0.3554190387895022, 0.35421026807983724, 0.3530202372000871, 0.3518483511736411, 0.3506940379379764, 0.349556747856816, 0.34843595319709564, 0.34733114757465455, 0.34624184537184755, 0.3451675811298625, 0.34410790891836285, 0.3430624016850886, 0.3420306505881747, 0.3410122643141455, 0.3400068683847575, 0.3390141044560703, 0.33803362961329103, 0.33706511566504105, 0.3361082484407357, 0.33516272709472894, 0.3342282634207577, 0.333304581180047, 0.33239141544618334, 0.33148851196956974, 0.3305956265639384, 0.32971252451702443, 0.32883898002712275, 0.3279747756668602, 0.3271197018751235, 0.326273556477719, 0.3254361442369844, 0.32460727643025256, 0.3237867704567757, 0.3229744494724644, 0.32217014205157496, 0.3213736818742988, 0.32058490743906315, 0.3198036617982372, 0.31902979231586803, 0.31826315044601283, 0.3175035915302197, 0.3167509746127054, 0.3160051622718031, 0.31526602046628704, 0.31453341839523585, 0.31380722837015185, 0.3130873256981286, 0.31237358857492614, 0.31166589798689637, 0.3109641376207745, 0.31026819378043363, 0.30957795530977417, 0.30889331352099764, 0.30821416212758157, 0.30754039718134346, 0.3068719170130468, 0.3062086221760581, 0.3055504153926261, 0.30489720150240107, 0.30424888741286377, 0.3036053820513768, 0.30296659631861145, 0.3023324430431395, 0.3017028369370154, 0.30107769455220235, 0.3004569342377236, 0.29984047609744596, 0.29922824194842373, 0.2986201552797511, 0.29801614121188696, 0.2974161264564333, 0.2968200392763585, 0.29622780944667026, 0.29563936821554976, 0.2950546482659686, 0.2944735836778126, 0.29389610989054515, 0.29332216366644165, 0.29275168305443194, 0.29218460735458696, 0.29162087708328505, 0.2910604339390947, 0.29050322076940577, 0.2899491815378427, 0.28939826129248636, 0.28885040613493074, 0.2883055631901974, 0.28776368057752366, 0.2872247073820406, 0.2866885936273504, 0.28615529024900915, 0.2856247490689176, 0.28509692277061877]","[0.7404557076980385, 0.7346179751712518, 0.7265827532280597, 0.716874455296427, 0.7060140589760395, 0.694495636503589, 0.6827670592066868, 0.6712150591645971, 0.6601550266307875, 0.6498258640941817, 0.6403899227619114, 0.6319376058147195, 0.6244957705218254, 0.6180387294338865, 0.612500521321506, 0.6077872068705749, 0.6037881928552942, 0.6003859205184517, 0.5974635891290014, 0.5949108669867531, 0.5926277421842093, 0.5905267822361038, 0.588534118985501, 0.5865894729863234, 0.5846454994441019, 0.5826666915357153, 0.5806280274820769, 0.5785135017094616, 0.5763146410640357, 0.5740290753537206, 0.5716592071598728, 0.5692110078922121, 0.5666929542158531, 0.564115110036063, 0.5614883531109384, 0.5588237412076082, 0.5561320098728455, 0.5534231919017458, 0.5507063471726569, 0.5479893905151483, 0.5452790046214463, 0.5425806246832433, 0.5398984814394274, 0.5372356896591638, 0.5345943697470893, 0.531975791110855, 0.5293805271241427, 0.5268086128849322, 0.5242596984370864, 0.5217331916221991, 0.5192283861940787, 0.5167445722073339, 0.5142811269440889, 0.5118375857416879, 0.5094136930136964, 0.5070094345109118, 0.5046250524506736, 0.5022610455599047, 0.4999181563429433, 0.4975973480155348, 0.4952997735596609, 0.49302673926973106, 0.4907796649989214, 0.4885600430946157, 0.4863693977523938, 0.4842092462356804, 0.4820810631178206, 0.47998624841752713, 0.47792610022752774, 0.47590179218752776, 0.47391435593182324, 0.4719646684524087, 0.47005344416182715, 0.4681812313163404, 0.4663484123680498, 0.46455520775224046, 0.46280168258058446, 0.46108775569862237, 0.45941321057362317, 0.4577777075028223, 0.4561807966686556, 0.45462193161351644, 0.45310048275868026, 0.4516157506475731, 0.4501669786500819, 0.4487533649200973, 0.4473740734512717, 0.4460282441248307, 0.4447150016872486, 0.44343346363411185, 0.4421827470092481, 0.4409619741551158, 0.4397702774717067, 0.4386068032570837, 0.43747071471364274, 0.4363611942107176, 0.4352774448968634, 0.43421869175463007, 0.43318418218747246, 0.4321731862232334, 0.4311849964118989, 0.4302189274875791, 0.4292743158563205, 0.42835051896282245, 0.4274469145806777, 0.4265629000626867, 0.4256978915802525, 0.4248513233740303, 0.424022647031933, 0.4232113308053528, 0.4224168589700531, 0.4216387312345707, 0.4208764621961426, 0.4201295808420204, 0.41939763009252967, 0.4186801663812521, 0.41797675926719385, 0.41728699107365635, 0.4166104565486728, 0.4159467625422341, 0.4152955276960412, 0.41465638214212136, 0.41402896720729654, 0.41341293512113564, 0.41280794872564797, 0.4122136811855418, 0.4116298156983784, 0.41105604520437916, 0.41049207209599586, 0.40993760792762607, 0.40939237312605525, 0.4088560967023427, 0.4083285159659423, 0.4078093762418742, 0.40729843059175375, 0.4067954395394381, 0.4063001708019816, 0.40581239902652166, 0.40533190553361365, 0.40485847806745684, 0.4043919105533594, 0.40393200286270053, 0.40347856058558695, 0.40303139481131706, 0.4025903219167166, 0.4021551633623609, 0.40172574549664847, 0.40130189936766913, 0.40088346054277296, 0.4004702689357303, 0.4000621686413552, 0.39965900777744706, 0.3992606383339015, 0.39886691602882174, 0.3984777001714608, 0.39809285353181123, 0.3977122422166535, 0.39733573555186036, 0.3969632059707545, 0.39659452890829605, 0.3962295827008798, 0.3958682484915027, 0.3955104101400636, 0.39515595413854315, 0.39480476953080995, 0.3944567478367947, 0.39411178298076693, 0.3937697712234551, 0.3934306110977452, 0.39309420334769896, 0.392760450870636, 0.3924292586620339, 0.3921005337630024, 0.39177418521010665, 0.3914501239873142, 0.39112826297986714, 0.39080851692988, 0.39049080239349065, 0.39017503769939865, 0.3898611429086429, 0.3895490397754886, 0.3892386517093052, 0.3889299037373326, 0.388622722468248, 0.38831703605646317, 0.38801277416708535, 0.387709867941497, 0.38740824996351714, 0.38710785422611366, 0.3868086160986502, 0.3865104722946565, 0.3862133608401184, 0.38591722104228826, 0.3856219934590233, 0.3853276198686628, 0.38503404324045487, 0.38474120770554976, 0.38444905852857575, 0.3841575420798134, 0.3838666058079851]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06666666666666667, 0.4148148148148148, 0.5481481481481482, 0.4148148148148148, 0.362962962962963, 0.3333333333333333, 0.08148148148148149, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02962962962962963, 0.13333333333333333, 0.25925925925925924, 0.3037037037037037, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.362962962962963, 0.37037037037037035, 0.37777777777777777, 0.3925925925925926, 0.45925925925925926, 0.4666666666666667, 0.4888888888888889, 0.4962962962962963, 0.5185185185185185, 0.5407407407407407, 0.5481481481481482, 0.5481481481481482, 0.5555555555555556, 0.5777777777777777, 0.6, 0.6148148148148148, 0.6222222222222222, 0.6296296296296297, 0.6296296296296297, 0.6296296296296297, 0.6370370370370371, 0.6518518518518519, 0.6518518518518519, 0.6592592592592592, 0.6592592592592592, 0.6592592592592592, 0.6592592592592592, 0.6592592592592592, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.674074074074074, 0.674074074074074, 0.674074074074074, 0.6814814814814815, 0.6814814814814815, 0.6814814814814815, 0.6814814814814815, 0.6888888888888889, 0.6962962962962963, 0.7111111111111111, 0.7111111111111111, 0.7185185185185186, 0.7185185185185186, 0.7185185185185186, 0.7185185185185186, 0.7185185185185186, 0.725925925925926, 0.725925925925926, 0.725925925925926, 0.7333333333333333, 0.7333333333333333, 0.7333333333333333, 0.7333333333333333, 0.7333333333333333, 0.7407407407407407, 0.7481481481481481, 0.7481481481481481, 0.7481481481481481, 0.7555555555555555, 0.7555555555555555, 0.7555555555555555, 0.7555555555555555, 0.7555555555555555, 0.762962962962963, 0.762962962962963, 0.762962962962963, 0.762962962962963, 0.7703703703703704, 0.7777777777777778, 0.7851851851851852, 0.7851851851851852, 0.7851851851851852, 0.7851851851851852, 0.7925925925925926, 0.8, 0.8, 0.7925925925925926, 0.7925925925925926, 0.7925925925925926, 0.7925925925925926, 0.7925925925925926, 0.7925925925925926, 0.7925925925925926, 0.7925925925925926, 0.7925925925925926, 0.8, 0.8, 0.8, 0.8, 0.8, 0.7925925925925926, 0.7925925925925926, 0.7925925925925926, 0.7925925925925926, 0.7925925925925926, 0.7925925925925926, 0.7925925925925926, 0.7925925925925926, 0.7925925925925926, 0.7925925925925926, 0.7925925925925926, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8, 0.8074074074074075, 0.8074074074074075, 0.8074074074074075, 0.8074074074074075, 0.8074074074074075, 0.8074074074074075, 0.8074074074074075, 0.8074074074074075, 0.8074074074074075, 0.8074074074074075, 0.8074074074074075, 0.8074074074074075, 0.8074074074074075, 0.8074074074074075, 0.8074074074074075, 0.8074074074074075, 0.8074074074074075, 0.8074074074074075, 0.8074074074074075, 0.8074074074074075, 0.8074074074074075, 0.8074074074074075, 0.8074074074074075, 0.8074074074074075, 0.8074074074074075, 0.8074074074074075, 0.8074074074074075, 0.8074074074074075, 0.8074074074074075, 0.8074074074074075, 0.8074074074074075, 0.8074074074074075, 0.8074074074074075, 0.8074074074074075, 0.8074074074074075, 0.8074074074074075, 0.8074074074074075]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.26666666666666666, 0.06666666666666667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06666666666666667, 0.13333333333333333, 0.2, 0.26666666666666666, 0.26666666666666666, 0.26666666666666666, 0.26666666666666666, 0.26666666666666666, 0.26666666666666666, 0.26666666666666666, 0.26666666666666666, 0.26666666666666666, 0.26666666666666666, 0.26666666666666666, 0.26666666666666666, 0.26666666666666666, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667, 0.4666666666666667]"
