Random Seed,Final Train Accuracy,Final Test Accuracy,Convergence Epoch,Training Time,Train Losses,Test Losses,Train Accuracies,Test Accuracies
42,0.725925925925926,0.7333333333333333,200,0.03404736518859863,"[0.6792343960875407, 0.6766897062394567, 0.6731821296062677, 0.668930925973421, 0.6641468234329049, 0.659020972909762, 0.6537172400760233, 0.6483678436109094, 0.6430720837130781, 0.637897679348886, 0.6328840786249081, 0.6280470434658394, 0.6233838372584395, 0.6188784435091494, 0.6145063851970347, 0.6102388674855839, 0.6060461061813778, 0.6018998160048489, 0.5977749111806242, 0.5936505180064303, 0.5895104208688914, 0.5853430669036025, 0.5811412469249712, 0.5769015567699283, 0.5726237275688035, 0.568309897953929, 0.5639638869616737, 0.5595905137014697, 0.5551949986145039, 0.5507824709832355, 0.546357597935211, 0.541924341291004, 0.5374858402090251, 0.5330444098527652, 0.5286016395814268, 0.5241585688559214, 0.5197159155536569, 0.515274329976667, 0.510834648606847, 0.5063981244691803, 0.501966615446558, 0.49754271751174123, 0.4931298359699514, 0.48873219379948607, 0.48435478147545086, 0.48000325684353445, 0.4756838064358137, 0.4714029810317234, 0.4671675183694802, 0.4629841649324459, 0.4588595069681854, 0.4547998186634841, 0.45081093299357056, 0.446898138434731, 0.4430661026563152, 0.439318822600832, 0.4356595990661808, 0.4320910330181681, 0.42861504034499925, 0.4252328815584344, 0.4219452029806385, 0.41875208616445914, 0.41565310261801897, 0.41264737129233753, 0.40973361670434993, 0.4069102259786524, 0.4041753034799325, 0.4015267220618819, 0.3989621702704452, 0.39647919510656715, 0.39407524017600853, 0.3917476792330973, 0.3894938452644903, 0.3873110553619828, 0.3851966317043785, 0.3831479190119102, 0.3811622988571633, 0.37923720121828586, 0.3773701136475828, 0.37555858840523, 0.37380024787718646, 0.3720927885614461, 0.3704339838700362, 0.3688216859577064, 0.3672538267536163, 0.3657284183406678, 0.36424355279918985, 0.36279740160783136, 0.36138821467487436, 0.36001431905756426, 0.3586741174151633, 0.3573660862327959, 0.3560887738472458, 0.35484079830213533, 0.3536208450578021, 0.35242766458019376, 0.35126006983276603, 0.35011693369532393, 0.34899718633368276, 0.34789981254375196, 0.3468238490929946, 0.3457683820811482, 0.3447325443405756, 0.34371551289470137, 0.342716506490739, 0.3417347832204212, 0.3407696382398212, 0.339820401596686, 0.33888643617110265, 0.3379671357328677, 0.33706192311669186, 0.3361702485144062, 0.335291587881665, 0.3344254414552875, 0.33357133237633413, 0.3327288054132685, 0.33189742577907505, 0.33107677803596314, 0.33026646508124274, 0.3294661072080748, 0.3286753412350302, 0.32789381969871056, 0.3271212101040508, 0.326357194227312, 0.32560146746716545, 0.32485373823964214, 0.32411372741307115, 0.32338116777944387, 0.3226558035589245, 0.3219373899344667, 0.3212256926137205, 0.3205204874155967, 0.31982155987903116, 0.3191287048916518, 0.31844172633619766, 0.31776043675269555, 0.3170846570145478, 0.3164142160168414, 0.3157489503753534, 0.31508870413489226, 0.3144333284857906, 0.3137826814875392, 0.313136627798728, 0.3124950384126354, 0.31185779039797007, 0.3112247666444332, 0.31059585561290975, 0.309970951090232, 0.30934995194857157, 0.30873276190961296, 0.3081192893137378, 0.30750944689450765, 0.306903151558774, 0.30630032417276076, 0.30570088935447404, 0.3051047752727803, 0.304511913453472, 0.3039222385926052, 0.30333568837735025, 0.30275220331454855, 0.30217172656711283, 0.3015942037983525, 0.3010195830242498, 0.300447814473653, 0.2998788504563022, 0.29931264523855033, 0.29874915492659404, 0.2981883373569894, 0.29763015199418896, 0.29707455983480485, 0.29652152331827736, 0.29597100624360834, 0.2954229736918029, 0.2948773919536546, 0.29433422846250307, 0.29379345173159616, 0.2932550312956881, 0.2927189376565191, 0.29218514223182956, 0.29165361730757766, 0.29112433599304727, 0.2905972721785522, 0.2900724004954626, 0.289549696278304, 0.28902913552870013, 0.2885106948809563, 0.2879943515691024, 0.28748008339523895, 0.28696786869905105, 0.2864576863283785, 0.2859495156107501, 0.28544333632580865, 0.2849391286785726, 0.2844368732734951, 0.2839365510892949, 0.28343814345454726, 0.28294163202403194, 0.2824469987558448, 0.2819542258892849, 0.28146329592353664]","[0.6717548225851192, 0.6692520323758762, 0.6658099377921379, 0.6616510735188248, 0.6569895859440777, 0.6520196229358115, 0.6469072667939784, 0.6417860042748499, 0.6367554452595816, 0.6318827655115102, 0.6272061916787283, 0.6227397872413412, 0.6184788343364345, 0.6144052169138718, 0.6104923633241643, 0.6067094685388857, 0.6030248623066168, 0.5994085048382092, 0.5958336714050153, 0.5922779341754277, 0.5887235703403743, 0.5851575278783909, 0.581571071302871, 0.5779592149768397, 0.5743200348775764, 0.5706539332922175, 0.5669629158860222, 0.5632499271735552, 0.5595182784601841, 0.55577119145694, 0.5520114706822612, 0.5482413082759965, 0.544462215996977, 0.5406750711901626, 0.5368802567749295, 0.5330778702620301, 0.5292679738443614, 0.5254508569693773, 0.5216272845123358, 0.5177987075031699, 0.5139674188567688, 0.5101366430855999, 0.5063105558203916, 0.5024942354304284, 0.4986935545278532, 0.4949150232411492, 0.49116559863947906, 0.48745247557575, 0.48378287366247247, 0.4801638333973572, 0.4766020319794305, 0.47310362647632354, 0.4696741290584176, 0.46631831627727527, 0.46304017202283654, 0.45984286195102186, 0.45672873586181933, 0.4536993537017144, 0.45075553049929823, 0.44789739553446495, 0.4451244612994117, 0.4424356982480776, 0.43982961187533626, 0.4373043192581349, 0.4348576227824239, 0.4324870793402684, 0.43019006379040975, 0.4279638259212263, 0.4258055405327227, 0.4237123505638526, 0.4216814034363528, 0.41970988097157497, 0.41779502336894175, 0.4159341478205769, 0.41412466238342677, 0.41236407574471656, 0.41065000350540615, 0.40898017157548533, 0.4073524172299228, 0.4057646883196931, 0.4042150410726898, 0.4027016368579636, 0.4012227382263896, 0.3997767044837527, 0.3983619869998831, 0.3969771244109301, 0.3956207378316666, 0.3942915261610482, 0.39298826153692, 0.3917097849743636, 0.3904550022061004, 0.38922287973190606, 0.3880124410763555, 0.38682276324966275, 0.3856529734041285, 0.38450224567811414, 0.3833697982199103, 0.3822548903848985, 0.38115682010060065, 0.3800749213953198, 0.37900856208689293, 0.3779571416285032, 0.37692008910850616, 0.3758968614008368, 0.37488694146183554, 0.37388983676836446, 0.3729050778909746, 0.3719322171947321, 0.37097082765922584, 0.37002050180832635, 0.36908085073952757, 0.36815150324221896, 0.3672321049940192, 0.36632231782438396, 0.36542181903503845, 0.3645303007673789, 0.3636474694077807, 0.3627730450227141, 0.3619067608166384, 0.361048362606792, 0.3601976083101519, 0.35935426743897436, 0.3585181206024085, 0.3576889590126583, 0.3568665839950492, 0.3560508065021019, 0.35524144663233065, 0.3544383331549636, 0.3536413030421258, 0.3528502010102494, 0.35206487907258266, 0.35128519610468323, 0.35051101742470636, 0.34974221439016073, 0.348978664012617, 0.3482202485916209, 0.34746685536881794, 0.34671837620303053, 0.3459747072667628, 0.3452357487643528, 0.3445014046717401, 0.3437715824975926, 0.34304619306532086, 0.3423251503153255, 0.34160837112665454, 0.34089577515711117, 0.34018728470072923, 0.33948282456144196, 0.338782321941694, 0.338085706344692, 0.3373929094889554, 0.33670386523381146, 0.33601850951448026, 0.33533678028540836, 0.3346586174705446, 0.33398396291929217, 0.33331276036693047, 0.33264495539836786, 0.33198049541416336, 0.33131932959784466, 0.3306614088836429, 0.3300066859238647, 0.32935511505522524, 0.3287066522635773, 0.32806125514657125, 0.32741888287389487, 0.3267794961448436, 0.3261430571430697, 0.3255095294884593, 0.32487887818616956, 0.3242510695729417, 0.32362607126087883, 0.3230038520789385, 0.3223843820124428, 0.3217676321409548, 0.3211535745749031, 0.3205421823913549, 0.31993342956935966, 0.31932729092528395, 0.3187237420485577, 0.318122759238239, 0.3175243194407881, 0.3169284001894143, 0.31633497954533435, 0.31574403604124157, 0.31515554862725553, 0.3145694966195741, 0.31398585965201936, 0.31340461763061933, 0.31282575069133195, 0.31224923916097524, 0.31167506352139207, 0.3111032043768374, 0.3105336424245479, 0.3099663584284174, 0.3094013331956794, 0.3088385475564684, 0.30827798234611764, 0.30771961839002865, 0.3071634364909358]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014814814814814815, 0.022222222222222223, 0.05925925925925926, 0.11851851851851852, 0.2222222222222222, 0.3925925925925926, 0.45925925925925926, 0.5111111111111111, 0.5333333333333333, 0.5481481481481482, 0.562962962962963, 0.5703703703703704, 0.5777777777777777, 0.5851851851851851, 0.5851851851851851, 0.5851851851851851, 0.5925925925925926, 0.6, 0.6, 0.6, 0.6222222222222222, 0.6370370370370371, 0.6370370370370371, 0.6444444444444445, 0.6518518518518519, 0.6518518518518519, 0.6518518518518519, 0.6518518518518519, 0.6518518518518519, 0.6518518518518519, 0.6518518518518519, 0.6518518518518519, 0.6518518518518519, 0.6518518518518519, 0.6592592592592592, 0.6592592592592592, 0.6592592592592592, 0.6592592592592592, 0.6592592592592592, 0.6592592592592592, 0.6592592592592592, 0.6592592592592592, 0.6592592592592592, 0.6592592592592592, 0.6592592592592592, 0.6592592592592592, 0.6592592592592592, 0.6592592592592592, 0.6592592592592592, 0.6592592592592592, 0.6592592592592592, 0.6592592592592592, 0.6592592592592592, 0.6592592592592592, 0.6592592592592592, 0.6592592592592592, 0.6592592592592592, 0.6592592592592592, 0.6592592592592592, 0.6592592592592592, 0.6592592592592592, 0.6592592592592592, 0.6518518518518519, 0.6518518518518519, 0.6518518518518519, 0.6518518518518519, 0.6518518518518519, 0.6518518518518519, 0.6518518518518519, 0.6518518518518519, 0.6518518518518519, 0.6592592592592592, 0.6592592592592592, 0.6592592592592592, 0.6592592592592592, 0.6592592592592592, 0.6592592592592592, 0.6592592592592592, 0.6592592592592592, 0.6592592592592592, 0.6592592592592592, 0.6592592592592592, 0.6518518518518519, 0.6518518518518519, 0.6518518518518519, 0.6518518518518519, 0.6518518518518519, 0.6592592592592592, 0.6592592592592592, 0.6592592592592592, 0.6592592592592592, 0.6592592592592592, 0.6592592592592592, 0.6592592592592592, 0.6518518518518519, 0.6518518518518519, 0.6518518518518519, 0.6518518518518519, 0.6518518518518519, 0.6518518518518519, 0.6592592592592592, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.674074074074074, 0.674074074074074, 0.674074074074074, 0.674074074074074, 0.674074074074074, 0.674074074074074, 0.674074074074074, 0.674074074074074, 0.674074074074074, 0.674074074074074, 0.674074074074074, 0.674074074074074, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6592592592592592, 0.6592592592592592, 0.674074074074074, 0.674074074074074, 0.674074074074074, 0.6814814814814815, 0.6814814814814815, 0.6814814814814815, 0.6814814814814815, 0.6814814814814815, 0.6814814814814815, 0.6814814814814815, 0.6888888888888889, 0.6888888888888889, 0.6888888888888889, 0.6962962962962963, 0.7037037037037037, 0.6962962962962963, 0.6962962962962963, 0.6962962962962963, 0.6962962962962963, 0.6962962962962963, 0.6962962962962963, 0.6962962962962963, 0.6962962962962963, 0.6962962962962963, 0.6962962962962963, 0.6962962962962963, 0.6962962962962963, 0.7037037037037037, 0.7111111111111111, 0.7111111111111111, 0.7111111111111111, 0.7111111111111111, 0.7111111111111111, 0.7111111111111111, 0.7111111111111111, 0.7111111111111111, 0.7111111111111111, 0.7185185185185186, 0.7185185185185186, 0.7185185185185186, 0.7185185185185186, 0.7185185185185186, 0.7185185185185186, 0.7185185185185186, 0.725925925925926, 0.725925925925926, 0.725925925925926, 0.725925925925926]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.06666666666666667, 0.13333333333333333, 0.26666666666666666, 0.26666666666666666, 0.4666666666666667, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.5333333333333333, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.7333333333333333, 0.7333333333333333, 0.7333333333333333, 0.7333333333333333, 0.7333333333333333, 0.7333333333333333, 0.7333333333333333, 0.7333333333333333, 0.7333333333333333, 0.7333333333333333, 0.7333333333333333, 0.7333333333333333, 0.7333333333333333, 0.7333333333333333, 0.7333333333333333, 0.7333333333333333, 0.7333333333333333, 0.7333333333333333, 0.7333333333333333, 0.7333333333333333]"
